Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR32280646,WGS,300,16182269400,PRJNA1209100,SAMN46726116,Invertebrate,5549625971,PRINCETON UNIVERSITY,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617752,Cameroon,Africa,Cameroon:Yaounde,Illumina NovaSeq 6000,YAO3,Outdoors,YAO3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:25:00Z,1,YAO3,SRP556564,whole body
SRR32280647,WGS,300,14394387900,PRJNA1209100,SAMN46726115,Invertebrate,4645845873,PRINCETON UNIVERSITY,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617751,Egypt,Africa,Egypt:Ash Sharqia,Illumina NovaSeq 6000,ASS5,Outdoors,ASS5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:25:00Z,1,ASS5,SRP556564,whole body
SRR32280648,WGS,300,30882842400,PRJNA1209100,SAMN46726114,Invertebrate,13130701265,PRINCETON UNIVERSITY,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617750,Egypt,Africa,Egypt:Ash Sharqia,Illumina NovaSeq 6000,ASS4,Outdoors,ASS4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:35:00Z,1,ASS4,SRP556564,whole body
SRR32280649,WGS,300,11597254800,PRJNA1209100,SAMN46726113,Invertebrate,3722989144,PRINCETON UNIVERSITY,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617749,Egypt,Africa,Egypt:Ash Sharqia,Illumina NovaSeq 6000,ASS3,Outdoors,ASS3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:26:00Z,1,ASS3,SRP556564,whole body
SRR32280650,WGS,300,14584219500,PRJNA1209100,SAMN46726112,Invertebrate,4682746290,PRINCETON UNIVERSITY,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617748,Egypt,Africa,Egypt:Ash Sharqia,Illumina NovaSeq 6000,ASS2,Outdoors,ASS2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,ASS2,SRP556564,whole body
SRR32280651,WGS,300,13433148900,PRJNA1209100,SAMN46726111,Invertebrate,4386846676,PRINCETON UNIVERSITY,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617747,Egypt,Africa,Egypt:Giza,Illumina NovaSeq 6000,ADR5,Outdoors,ADR5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,ADR5,SRP556564,whole body
SRR32280652,WGS,300,13090339800,PRJNA1209100,SAMN46726110,Invertebrate,4403221621,PRINCETON UNIVERSITY,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617746,Egypt,Africa,Egypt:Giza,Illumina NovaSeq 6000,ADR4,Outdoors,ADR4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,ADR4,SRP556564,whole body
SRR32280653,WGS,300,11627781300,PRJNA1209100,SAMN46726109,Invertebrate,3785123767,PRINCETON UNIVERSITY,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617745,Egypt,Africa,Egypt:Giza,Illumina NovaSeq 6000,ADR3,Outdoors,ADR3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,ADR3,SRP556564,whole body
SRR32280654,WGS,300,12806365800,PRJNA1209100,SAMN46726108,Invertebrate,4155616784,PRINCETON UNIVERSITY,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617744,Egypt,Africa,Egypt:Cairo,Illumina NovaSeq 6000,AWL3,Outdoors,AWL3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:25:00Z,1,AWL3,SRP556564,whole body
SRR32280655,WGS,300,18763349100,PRJNA1209100,SAMN46726107,Invertebrate,7324760868,PRINCETON UNIVERSITY,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617743,Egypt,Africa,Egypt:Cairo,Illumina NovaSeq 6000,AWL2,Outdoors,AWL2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:28:00Z,1,AWL2,SRP556564,whole body
SRR32280656,WGS,300,12412977900,PRJNA1209100,SAMN46726089,Invertebrate,4511210969,PRINCETON UNIVERSITY,2019-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617742,USA,North America,USA:Raleigh,Illumina NovaSeq 6000,RAL2,Outdoors,RAL2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:29:00Z,1,RAL2,SRP556564,whole body
SRR32280657,WGS,300,14297590500,PRJNA1209100,SAMN46726106,Invertebrate,4677508072,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617741,Israel,Asia,Israel:Emek Israel,Illumina NovaSeq 6000,EMK5,Outdoors,EMK5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,EMK5,SRP556564,whole body
SRR32280658,WGS,300,14432185800,PRJNA1209100,SAMN46726105,Invertebrate,4665715030,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617740,Israel,Asia,Israel:Emek Israel,Illumina NovaSeq 6000,EMK4,Outdoors,EMK4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,EMK4,SRP556564,whole body
SRR32280659,WGS,300,12959334600,PRJNA1209100,SAMN46726104,Invertebrate,4224135520,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617739,Israel,Asia,Israel:Emek Israel,Illumina NovaSeq 6000,EMK3,Outdoors,EMK3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:25:00Z,1,EMK3,SRP556564,whole body
SRR32280660,WGS,300,12605843100,PRJNA1209100,SAMN46726103,Invertebrate,4171976709,PRINCETON UNIVERSITY,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617738,Israel,Asia,Israel:Emek Israel,Illumina NovaSeq 6000,EMK2,Outdoors,EMK2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:23:00Z,1,EMK2,SRP556564,whole body
SRR32280661,WGS,300,11218457400,PRJNA1209100,SAMN46726102,Invertebrate,3641421977,PRINCETON UNIVERSITY,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617737,Argentina,South America,Argentina:Monte City,Illumina NovaSeq 6000,MTC5,Outdoors,MTC5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:23:00Z,1,MTC5,SRP556564,whole body
SRR32280662,WGS,300,13612023300,PRJNA1209100,SAMN46726101,Invertebrate,4430701288,PRINCETON UNIVERSITY,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617736,Argentina,South America,Argentina:Monte City,Illumina NovaSeq 6000,MTC4,Outdoors,MTC4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:23:00Z,1,MTC4,SRP556564,whole body
SRR32280663,WGS,300,11098871700,PRJNA1209100,SAMN46726100,Invertebrate,3595442441,PRINCETON UNIVERSITY,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617735,Argentina,South America,Argentina:Monte City,Illumina NovaSeq 6000,MTC3,Outdoors,MTC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:22:00Z,1,MTC3,SRP556564,whole body
SRR32280664,WGS,300,11697959100,PRJNA1209100,SAMN46726099,Invertebrate,3821903700,PRINCETON UNIVERSITY,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617734,Argentina,South America,Argentina:Monte City,Illumina NovaSeq 6000,MTC2,Outdoors,MTC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:24:00Z,1,MTC2,SRP556564,whole body
SRR32280665,WGS,243,11219693318,PRJNA1209100,SAMN46726098,Invertebrate,3767226617,PRINCETON UNIVERSITY,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27617733,Argentina,South America,Argentina:Monte City,Illumina NovaSeq 6000,MTC1,Outdoors,MTC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-02-09T00:35:00Z,1,MTC1,SRP556564,whole body
SRR31960227,WGS,300,5754759000,PRJNA1209100,SAMN46206764,Invertebrate,1800597943,PRINCETON UNIVERSITY,2018-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315798,Russia,Europe,Russia:Moscow,Illumina NovaSeq 6000,MOSb3,indoors,MOSb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,MOSb3,SRP556564,Whole body
SRR31960228,WGS,300,8544973800,PRJNA1209100,SAMN46206840,Invertebrate,2751726857,PRINCETON UNIVERSITY,2018-09-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315797,USA,North America,USA:Bakersfield,Illumina NovaSeq 6000,BKF4,outdoors,BKF4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:14:00Z,1,BKF4,SRP556564,Whole body
SRR31960229,WGS,300,8944648200,PRJNA1209100,SAMN46206839,Invertebrate,2867982953,PRINCETON UNIVERSITY,2018-08-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315796,USA,North America,USA:Bakersfield,Illumina NovaSeq 6000,BKF3,outdoors,BKF3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,BKF3,SRP556564,Whole body
SRR31960230,WGS,300,8185332600,PRJNA1209100,SAMN46206838,Invertebrate,2610314544,PRINCETON UNIVERSITY,2018-07-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315795,USA,North America,USA:Bakersfield,Illumina NovaSeq 6000,BKF2,outdoors,BKF2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,BKF2,SRP556564,Whole body
SRR31960231,WGS,300,7767567600,PRJNA1209100,SAMN46206837,Invertebrate,2500814995,PRINCETON UNIVERSITY,2018-07-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315794,USA,North America,USA:Bakersfield,Illumina NovaSeq 6000,BKF1,outdoors,BKF1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,BKF1,SRP556564,Whole body
SRR31960232,WGS,300,6811543200,PRJNA1209100,SAMN46206836,Invertebrate,2198341064,PRINCETON UNIVERSITY,2018-09-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315793,USA,North America,USA:Sacramento,Illumina NovaSeq 6000,SACb2,indoors,SACb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,SACb2,SRP556564,Whole body
SRR31960233,WGS,300,8451675300,PRJNA1209100,SAMN46206835,Invertebrate,2900685002,PRINCETON UNIVERSITY,2018-09-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315792,USA,North America,USA:Sacramento,Illumina NovaSeq 6000,SACb1,indoors,SACb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,SACb1,SRP556564,Whole body
SRR31960234,WGS,300,6473427900,PRJNA1209100,SAMN46206763,Invertebrate,2042823240,PRINCETON UNIVERSITY,2018-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315791,Russia,Europe,Russia:Moscow,Illumina NovaSeq 6000,MOSb2,indoors,MOSb2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,MOSb2,SRP556564,Whole body
SRR31960235,WGS,300,7903652100,PRJNA1209100,SAMN46206834,Invertebrate,2534335114,PRINCETON UNIVERSITY,2018-09-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315790,USA,North America,USA:Sacramento,Illumina NovaSeq 6000,SAC3,outdoors,SAC3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,SAC3,SRP556564,Whole body
SRR31960236,WGS,300,7125358500,PRJNA1209100,SAMN46206833,Invertebrate,2350471284,PRINCETON UNIVERSITY,2018-09-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315789,USA,North America,USA:Sacramento,Illumina NovaSeq 6000,SAC2,outdoors,SAC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,SAC2,SRP556564,Whole body
SRR31960237,WGS,300,7247731800,PRJNA1209100,SAMN46206832,Invertebrate,2356440000,PRINCETON UNIVERSITY,2018-09-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315788,USA,North America,USA:Sacramento,Illumina NovaSeq 6000,SAC1,outdoors,SAC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,SAC1,SRP556564,Whole body
SRR31960238,WGS,300,9630630000,PRJNA1209100,SAMN46206831,Invertebrate,3567951652,PRINCETON UNIVERSITY,2017-09-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315787,Russia,Europe,Russia:Sukko,Illumina NovaSeq 6000,KRS5,outdoors,KRS5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:13:00Z,1,KRS5,SRP556564,Whole body
SRR31960239,WGS,300,8305296300,PRJNA1209100,SAMN46206830,Invertebrate,2683196593,PRINCETON UNIVERSITY,2017-09-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315786,Russia,Europe,Russia:Sukko,Illumina NovaSeq 6000,KRS4,outdoors,KRS4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,KRS4,SRP556564,Whole body
SRR31960240,WGS,300,7580962500,PRJNA1209100,SAMN46206829,Invertebrate,2507600907,PRINCETON UNIVERSITY,2017-09-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315785,Russia,Europe,Russia:Novorossiisk,Illumina NovaSeq 6000,KRS3,outdoors,KRS3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,KRS3,SRP556564,Whole body
SRR31960241,WGS,300,8358324000,PRJNA1209100,SAMN46206828,Invertebrate,2740424356,PRINCETON UNIVERSITY,2018-09-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315784,Russia,Europe,Russia:Anapa,Illumina NovaSeq 6000,KRS2,outdoors,KRS2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,KRS2,SRP556564,Whole body
SRR31960242,WGS,300,10317131700,PRJNA1209100,SAMN46206827,Invertebrate,3796430626,PRINCETON UNIVERSITY,2018-09-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315783,Russia,Europe,Russia:Utash,Illumina NovaSeq 6000,KRS1,outdoors,KRS1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:13:00Z,1,KRS1,SRP556564,Whole body
SRR31960243,WGS,300,8140545300,PRJNA1209100,SAMN46206826,Invertebrate,2623374568,PRINCETON UNIVERSITY,2019-01-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315782,Argentina,South America,Argentina:Rio Negro Province,Illumina NovaSeq 6000,RIC1,outdoors,RIC1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,RIC1,SRP556564,Whole body
SRR31960244,WGS,300,7460194200,PRJNA1209100,SAMN46206825,Invertebrate,2405239027,PRINCETON UNIVERSITY,2019-01-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315781,Argentina,South America,Argentina:Chubut Province,Illumina NovaSeq 6000,GAI1,outdoors,GAI1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,GAI1,SRP556564,Whole body
SRR31960245,WGS,300,7190149200,PRJNA1209100,SAMN46206762,Invertebrate,2254959377,PRINCETON UNIVERSITY,2018-11-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315780,Russia,Europe,Russia:Moscow,Illumina NovaSeq 6000,MOSb1,indoors,MOSb1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,MOSb1,SRP556564,Whole body
SRR31960246,WGS,300,7063130100,PRJNA1209100,SAMN46206824,Invertebrate,2405421817,PRINCETON UNIVERSITY,2019-01-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315779,Argentina,South America,Argentina:Buenos Aires Province,Illumina NovaSeq 6000,BAH1,outdoors,BAH1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,BAH1,SRP556564,Whole body
SRR31960247,WGS,300,7549436400,PRJNA1209100,SAMN46206823,Invertebrate,2636929357,PRINCETON UNIVERSITY,2018-12-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315778,Argentina,South America,Argentina:Buenos Aires Province,Illumina NovaSeq 6000,CTT6,outdoors,CTT6,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,CTT6,SRP556564,Whole body
SRR31960248,WGS,300,8180343600,PRJNA1209100,SAMN46206822,Invertebrate,2816964209,PRINCETON UNIVERSITY,2019-01-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315777,Argentina,South America,Argentina:Buenos Aires Province,Illumina NovaSeq 6000,CTT1,outdoors,CTT1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,CTT1,SRP556564,Whole body
SRR31960249,WGS,300,7374846000,PRJNA1209100,SAMN46206821,Invertebrate,2348942161,PRINCETON UNIVERSITY,2015-06-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315776,Japan,Asia,Japan:Tokyo,Illumina NovaSeq 6000,TKY5,outdoors,TKY5,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,TKY5,SRP556564,Whole body
SRR31960250,WGS,300,7905569400,PRJNA1209100,SAMN46206820,Invertebrate,2538987399,PRINCETON UNIVERSITY,2018-07-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315775,Japan,Asia,Japan:Tokyo,Illumina NovaSeq 6000,TKY4,outdoors,TKY4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,TKY4,SRP556564,Whole body
SRR31960251,WGS,300,7684667100,PRJNA1209100,SAMN46206819,Invertebrate,2461785440,PRINCETON UNIVERSITY,2018-07-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315774,Japan,Asia,Japan:Tokyo,Illumina NovaSeq 6000,TKY3,outdoors,TKY3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,TKY3,SRP556564,Whole body
SRR31960252,WGS,300,6826397400,PRJNA1209100,SAMN46206818,Invertebrate,2215624176,PRINCETON UNIVERSITY,2018-03-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315773,Japan,Asia,Japan:Tokyo,Illumina NovaSeq 6000,TKY2,outdoors,TKY2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,TKY2,SRP556564,Whole body
SRR31960253,WGS,300,6848709000,PRJNA1209100,SAMN46206817,Invertebrate,2241900159,PRINCETON UNIVERSITY,2018-03-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315772,Japan,Asia,Japan:Tokyo,Illumina NovaSeq 6000,TKY1,outdoors,TKY1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,TKY1,SRP556564,Whole body
SRR31960254,WGS,300,7884167400,PRJNA1209100,SAMN46206816,Invertebrate,2531581190,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315771,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUH4,outdoors,WUH4,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,WUH4,SRP556564,Whole body
SRR31960255,WGS,300,8729809200,PRJNA1209100,SAMN46206815,Invertebrate,2805870082,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315770,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUH3,outdoors,WUH3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,WUH3,SRP556564,Whole body
SRR31960256,WGS,300,8176177800,PRJNA1209100,SAMN46206761,Invertebrate,2602660271,PRINCETON UNIVERSITY,2018-05-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315769,Sweden,Europe,Sweden:Vastervik,Illumina NovaSeq 6000,SWEb3,indoors,SWEb3,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:12:00Z,1,SWEb3,SRP556564,Whole body
SRR31960257,WGS,300,5977132200,PRJNA1209100,SAMN46206814,Invertebrate,1934777084,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315768,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUH2,outdoors,WUH2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,WUH2,SRP556564,Whole body
SRR31960258,WGS,300,7455124500,PRJNA1209100,SAMN46206813,Invertebrate,2527588073,PRINCETON UNIVERSITY,2018-09-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315767,China,Asia,China:Wuhan,Illumina NovaSeq 6000,WUH1,outdoors,WUH1,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,WUH1,SRP556564,Whole body
SRR31960259,WGS,300,7607237700,PRJNA1209100,SAMN46206812,Invertebrate,2431907474,PRINCETON UNIVERSITY,2018-09-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX27315766,Switzerland,Europe,Switzerland:Ticino,Illumina NovaSeq 6000,TIC2,outdoors,TIC2,PAIRED,PCR,GENOMIC,Culex pipiens complex,ILLUMINA,2025-02-09T00:00:00Z,2025-01-10T17:11:00Z,1,TIC2,SRP556564,Whole body
